Format,Traqmate Trackvision,V2
Track,Portland International Raceway
Vehicle,CORRADO
Driver,DJ
Starting Date,2019/08/18
Starting Time,16:53:001
Sample Rate (samps/sec),10
Duration (secs),1952
Elapsed Time,Lat (Degrees),Lon (Degrees),Altitude (meters),Velocity (MPH),Lap
1804.525,45.595263,-122.695519,6.0,110.807727,20
1804.55,45.595267,-122.695534,6.0,110.643027,20
1804.575,45.595271,-122.695549,6.0,110.560677,20
1804.6,45.595275,-122.695564,6.0,110.428918,20
1804.625,45.595279,-122.695579,6.0,110.28747,20
1804.65,45.595283,-122.695593,6.0,110.152804,20
1804.675,45.595287,-122.695608,6.0,109.971635,20
1804.7,45.595291,-122.695623,6.0,109.756557,20
1804.725,45.595295,-122.695637,6.0,109.585075,20
1804.75,45.595299,-122.695652,6.0,109.413594,20
1804.775,45.595303,-122.695666,6.0,109.143293,20
1804.8,45.595307,-122.695681,6.0,108.922402,20
1804.825,45.595311,-122.695695,6.0,108.649195,20
1804.85,45.595315,-122.69571,6.0,108.347892,20
1804.875,45.595319,-122.695724,6.0,108.052402,20
1804.9,45.595323,-122.695739,6.0,107.707502,20
1804.925,45.595327,-122.695753,6.0,107.335475,20
1804.95,45.595331,-122.695768,6.0,107.022546,20
1804.975,45.595334,-122.695782,6.0,106.646643,20
1805.0,45.595339,-122.695797,6.0,108.584646,20
1805.025,45.595342,-122.695811,6.0,108.239746,20
1805.05,45.595346,-122.695826,6.0,107.836717,20
1805.075,45.59535,-122.69584,6.0,107.485035,20
1805.1,45.595354,-122.695855,6.0,107.125603,20
1805.125,45.595358,-122.695869,6.0,106.724511,20
1805.15,45.595362,-122.695883,6.0,106.38058,20
1805.175,45.595366,-122.695897,6.0,106.041493,20
1805.2,45.59537,-122.695912,6.0,105.644277,20
1805.225,45.595374,-122.695926,6.0,105.311971,20
1805.25,45.595377,-122.695939,6.0,104.979666,20
1805.275,45.595381,-122.695953,6.0,104.591169,20
1805.3,45.595385,-122.695967,6.0,104.258864,20
1805.325,45.595389,-122.695981,6.0,103.869398,20
1805.35,45.595392,-122.695995,6.0,103.51481,20
1805.375,45.595396,-122.696008,6.0,103.167972,20
1805.4,45.5954,-122.696022,6.0,102.801758,20
1805.425,45.595404,-122.696036,6.0,102.452014,20
1805.45,45.595408,-122.69605,6.0,102.095488,20
1805.475,45.595411,-122.696063,6.0,101.72636700000001,20
1805.5,45.595415,-122.696075,6.0,102.322954,20
1805.525,45.595418,-122.696089,6.0,101.948989,20
1805.55,45.595422,-122.696103,6.0,101.609902,20
1805.575,45.595426,-122.696116,6.0,101.26015800000002,20
1805.6,45.595429,-122.69613,6.0,100.926884,20
1805.625,45.595433,-122.696143,6.0,100.55388800000001,20
1805.65,45.595437,-122.696157,6.0,100.23030200000001,20
1805.675,45.59544,-122.69617,6.0,99.86118200000001,20
1805.7,45.595444,-122.696184,6.0,99.549221,20
1805.725,45.595448,-122.696197,6.0,99.18882,20
1805.75,45.595451,-122.696208,6.0,98.828419,20
1805.775,45.595454,-122.696221,6.0,98.50192699999998,20
1805.8,45.595458,-122.696234,6.0,98.131837,20
1805.825,45.595461,-122.696247,6.0,97.824721,20
1805.85,45.595465,-122.69626,6.0,97.46625800000001,20
1805.875,45.595469,-122.696273,6.0,97.137828,20
1805.9,45.595472,-122.696286,6.0,96.790021,20
1805.925,45.595476,-122.696299,6.0,96.44415299999999,20
1805.95,45.595479,-122.696312,6.0,96.137036,20
1805.975,45.595483,-122.696325,6.0,95.754352,20
1806.0,45.595486,-122.696336,6.0,95.656497,20
1806.025,45.595489,-122.696348,6.0,95.299971,20
1806.05,45.595493,-122.696361,6.0,94.979292,20
1806.075,45.595496,-122.696374,6.0,94.629548,20
1806.1,45.5955,-122.696386,6.0,94.28852300000001,20
1806.125,45.595503,-122.696399,6.0,93.965906,20
1806.15,45.595507,-122.696411,6.0,93.605505,20
1806.175,45.59551,-122.696424,6.0,93.28385600000001,20
1806.2,45.595514,-122.696436,6.0,92.933143,20
1806.225,45.595517,-122.696449,6.0,92.62215199999999,20
1806.25,45.59552,-122.696459,6.0,92.311161,20
1806.275,45.595523,-122.696472,6.0,91.987575,20
1806.3,45.595527,-122.696484,6.0,91.642675,20
1806.325,45.59553,-122.696496,6.0,91.311338,20
1806.35,45.595533,-122.696508,6.0,90.986784,20
1806.375,45.595537,-122.69652,6.0,90.649634,20
1806.4,45.59554,-122.696533,6.0,90.301828,20
1806.425,45.595543,-122.696545,6.0,89.926894,20
1806.45,45.595547,-122.696557,6.0,89.660469,20
1806.475,45.59555,-122.696569,6.0,89.295223,20
1806.5,45.595553,-122.696579,6.0,89.333902,20
1806.525,45.595556,-122.696591,6.0,88.942499,20
1806.55,45.595559,-122.696602,6.0,88.64604,20
1806.575,45.595562,-122.696614,6.0,88.307922,20
1806.6,45.595566,-122.696626,6.0,88.00274300000001,20
1806.625,45.595569,-122.696638,6.0,87.628779,20
1806.65,45.595572,-122.69665,6.0,87.313912,20
1806.675,45.595575,-122.696661,6.0,86.985482,20
1806.7,45.595578,-122.696673,6.0,86.71615,20
1806.725,45.595582,-122.696685,6.0,86.357686,20
1806.75,45.595584,-122.696694,6.0,85.999223,20
1806.775,45.595587,-122.696706,6.0,85.651416,20
1806.8,45.59559,-122.696717,6.0,85.36173899999999,20
1806.825,45.595594,-122.696729,6.0,85.020714,20
1806.85,45.595597,-122.69674,6.0,84.71263,20
1806.875,45.5956,-122.696751,6.0,84.370636,20
1806.9,45.595603,-122.696763,6.0,84.068364,20
1806.925,45.595606,-122.696774,6.0,83.75156,20
1806.95,45.595609,-122.696785,6.0,83.42700500000001,20
1806.975,45.595612,-122.696796,6.0,83.096637,20
1807.0,45.595615,-122.696806,6.0,83.586229,20
1807.025,45.595618,-122.696817,6.0,83.254893,20
1807.05,45.595621,-122.696828,6.0,82.940995,20
1807.075,45.595624,-122.696839,6.0,82.604814,20
1807.1,45.595627,-122.696851,6.0,82.30060500000002,20
1807.125,45.59563,-122.696862,6.0,81.952798,20
1807.15,45.595633,-122.696873,6.0,81.667965,20
1807.175,45.595635,-122.696883,6.0,81.323065,20
1807.2,45.595638,-122.696894,6.0,81.022731,20
1807.225,45.595641,-122.696905,6.0,80.685581,20
1807.25,45.595644,-122.696914,6.0,80.348432,20
1807.275,45.595647,-122.696925,6.0,80.018064,20
1807.3,45.595649,-122.696935,6.0,79.708042,20
1807.325,45.595652,-122.696946,6.0,79.386393,20
1807.35,45.595655,-122.696957,6.0,79.062807,20
1807.375,45.595658,-122.696967,6.0,78.753754,20
1807.4,45.595661,-122.696978,6.0,78.433074,20
1807.425,45.595664,-122.696988,6.0,78.134678,20
1807.45,45.595667,-122.696999,6.0,77.819811,20
1807.475,45.595669,-122.697009,6.0,77.526259,20
1807.5,45.595672,-122.697018,6.0,77.7059,20
1807.525,45.595675,-122.697028,6.0,77.419129,20
1807.55,45.595677,-122.697039,6.0,77.138171,20
1807.575,45.59568,-122.697049,6.0,76.863026,20
1807.6,45.595683,-122.697059,6.0,76.59175700000002,20
1807.625,45.595686,-122.697069,6.0,76.349552,20
1807.65,45.595689,-122.69708,6.0,76.117035,20
1807.675,45.595691,-122.69709,6.0,75.88258,20
1807.7,45.595694,-122.6971,6.0,75.65490699999998,20
1807.725,45.595697,-122.69711,6.0,75.41464,20
1807.75,45.595699,-122.697118,6.0,75.174373,20
1807.775,45.595702,-122.697128,6.0,74.9467,20
1807.8,45.595705,-122.697138,6.0,74.718058,20
1807.825,45.595707,-122.697148,6.0,74.464227,20
1807.85,45.59571,-122.697158,6.0,74.202646,20
1807.875,45.595713,-122.697168,6.0,73.962378,20
1807.9,45.595716,-122.697178,6.0,73.688202,20
1807.925,45.595718,-122.697188,6.0,73.459561,20
1807.95,45.595721,-122.697197,6.0,73.23673199999999,20
1807.975,45.595724,-122.697207,6.0,73.042968,20
1808.0,45.595726,-122.697215,6.0,72.516338,20
1808.025,45.595728,-122.697225,6.0,72.23634899999999,20
1808.05,45.595731,-122.697234,6.0,71.9893,20
1808.075,45.595734,-122.697244,6.0,71.733532,20
1808.1,45.595736,-122.697253,6.0,71.454511,20
1808.125,45.595739,-122.697263,6.0,71.083453,20
1808.15,45.595742,-122.697272,6.0,70.746304,20
1808.175,45.595744,-122.697282,6.0,70.338431,20
1808.2,45.595747,-122.697291,6.0,69.908274,20
1808.225,45.595749,-122.697301,6.0,69.422895,20
1808.25,45.595752,-122.697309,6.0,68.937516,20
1808.275,45.595754,-122.697318,6.0,68.491859,20
1808.3,45.595757,-122.697327,6.0,68.050077,20
1808.325,45.595759,-122.697336,6.0,67.644141,20
1808.35,45.595762,-122.697345,6.0,67.260489,20
1808.375,45.595764,-122.697354,6.0,66.896212,20
1808.4,45.595767,-122.697363,6.0,66.532904,20
1808.425,45.595769,-122.697372,6.0,66.196724,20
1808.45,45.595771,-122.697381,6.0,65.848917,20
1808.475,45.595774,-122.69739,6.0,65.503049,20
1808.5,45.595776,-122.697398,6.0,66.828776,20
1808.525,45.595779,-122.697407,6.0,66.485813,20
1808.55,45.595781,-122.697416,6.0,66.171915,20
1808.575,45.595784,-122.697425,6.0,65.859955,20
1808.6,45.595786,-122.697433,6.0,65.595467,20
1808.625,45.595788,-122.697442,6.0,65.327104,20
1808.65,45.595791,-122.697451,6.0,65.05099,20
1808.675,45.595793,-122.697459,6.0,64.833975,20
1808.7,45.595796,-122.697468,6.0,64.595645,20
1808.725,45.595798,-122.697477,6.0,64.351502,20
1808.75,45.5958,-122.697483,6.0,64.107359,20
1808.775,45.595802,-122.697491,6.0,63.883562,20
1808.8,45.595804,-122.6975,6.0,63.642326,20
1808.825,45.595807,-122.697508,6.0,63.43306,20
1808.85,45.595809,-122.697516,6.0,63.193762,20
1808.875,45.595812,-122.697525,6.0,62.978684,20
1808.9,45.595814,-122.697533,6.0,62.755855,20
1808.925,45.595816,-122.697542,6.0,62.524307,20
1808.95,45.595819,-122.69755,6.0,62.32473,20
1808.975,45.595821,-122.697558,6.0,62.077681,20
1809.0,45.595823,-122.697564,6.0,61.140975,20
1809.025,45.595825,-122.697572,6.0,60.89877,20
1809.05,45.595827,-122.69758,6.0,60.637189,20
1809.075,45.595829,-122.697588,6.0,60.38142,20
1809.1,45.595832,-122.697596,6.0,60.132433,20
1809.125,45.595834,-122.697604,6.0,59.875696,20
1809.15,45.595836,-122.697612,6.0,59.647054000000004,20
1809.175,45.595839,-122.69762,6.0,59.395161,20
1809.2,45.595841,-122.697628,6.0,59.122923,20
1809.225,45.595843,-122.697636,6.0,58.864248,20
1809.25,45.595845,-122.697643,6.0,58.605573,20
1809.275,45.595847,-122.697651,6.0,58.333334,20
1809.3,45.59585,-122.697658,6.0,58.09597300000001,20
1809.325,45.595852,-122.697666,6.0,57.823735,20
1809.35,45.595854,-122.697674,6.0,57.55827800000001,20
1809.375,45.595856,-122.697681,6.0,57.306385,20
1809.4,45.595859,-122.697689,6.0,57.045772,20
1809.425,45.595861,-122.697696,6.0,56.771596,20
1809.45,45.595863,-122.697704,6.0,56.510983,20
1809.475,45.595865,-122.697711,6.0,56.232932,20
1809.5,45.595867,-122.697719,6.0,57.344117,20
1809.525,45.59587,-122.697726,6.0,57.082535,20
1809.55,45.595872,-122.697734,6.0,56.807391,20
1809.575,45.595874,-122.697741,6.0,56.52255699999999,20
1809.6,45.595876,-122.697749,6.0,56.256132,20
1809.625,45.595879,-122.697756,6.0,55.989706,20
1809.65,45.595881,-122.697764,6.0,55.704873,20
1809.675,45.595883,-122.697771,6.0,55.435541,20
1809.7,45.595885,-122.697778,6.0,55.151677,20
1809.725,45.595887,-122.697785,6.0,54.864906,20
1809.75,45.595889,-122.69779,6.0,54.578135,20
1809.775,45.595891,-122.697798,6.0,54.290395,20
1809.8,45.595893,-122.697805,6.0,53.986186,20
1809.825,45.595896,-122.697812,6.0,53.691665,20
1809.85,45.595898,-122.697819,6.0,53.397143,20
1809.875,45.5959,-122.697826,6.0,53.089058,20
1809.9,45.595902,-122.697833,6.0,52.788724,20
1809.925,45.595904,-122.69784,6.0,52.486452,20
1809.95,45.595907,-122.697846,6.0,52.174492,20
1809.975,45.595909,-122.697853,6.0,51.869313999999996,20
1810.0,45.595911,-122.697859,6.0,52.414207,20
1810.025,45.595913,-122.697866,6.0,52.109028,20
1810.05,45.595915,-122.697872,6.0,51.793193,20
1810.075,45.595918,-122.697879,6.0,51.482202,20
1810.1,45.59592,-122.697886,6.0,51.181867,20
1810.125,45.595922,-122.697892,6.0,50.86797,20
1810.15,45.595924,-122.697899,6.0,50.553103,20
1810.175,45.595927,-122.697905,6.0,50.258582,20
1810.2,45.595929,-122.697912,6.0,49.961154,20
1810.225,45.595931,-122.697918,6.0,49.658882,20
1810.25,45.595933,-122.697923,6.0,49.35661,20
1810.275,45.595935,-122.697929,6.0,49.07371500000001,20
1810.3,45.595938,-122.697935,6.0,48.77338,20
1810.325,45.59594,-122.697941,6.0,48.483703,20
1810.35,45.595943,-122.697947,6.0,48.189182,20
1810.375,45.595945,-122.697953,6.0,47.902411,20
1810.4,45.595947,-122.697959,6.0,47.629203,20
1810.425,45.59595,-122.697965,6.0,47.367622,20
1810.45,45.595952,-122.697971,6.0,47.149637,20
1810.475,45.595955,-122.697976,6.0,46.906464,20
1810.5,45.595957,-122.697981,6.0,46.975626,20
1810.525,45.595959,-122.697987,6.0,46.727608,20
1810.55,45.595962,-122.697992,6.0,46.48927799999999,20
1810.575,45.595964,-122.697998,6.0,46.249011,20
1810.6,45.595967,-122.698003,6.0,46.018432,20
1810.625,45.59597,-122.698009,6.0,45.795603,20
1810.65,45.595972,-122.698014,6.0,45.568899,20
1810.675,45.595975,-122.698019,6.0,45.355758,20
1810.7,45.595977,-122.698025,6.0,45.151337,20
1810.725,45.59598,-122.69803,6.0,44.980825,20
1810.75,45.595982,-122.698033,6.0,44.810313,20
1810.775,45.595985,-122.698038,6.0,44.657239,20
1810.8,45.595987,-122.698043,6.0,44.527417,20
1810.825,45.59599,-122.698048,6.0,44.408252,20
1810.85,45.595993,-122.698053,6.0,44.264867,20
1810.875,45.595996,-122.698058,6.0,44.13892,20
1810.9,45.595999,-122.698063,6.0,44.031381,20
1810.925,45.596002,-122.698067,6.0,43.906403,20
1810.95,45.596005,-122.698072,6.0,43.785301,20
1810.975,45.596008,-122.698077,6.0,43.658385,20
1811.0,45.59601,-122.69808,6.0,42.631882,20
1811.025,45.596013,-122.698084,6.0,42.503029,20
1811.05,45.596016,-122.698088,6.0,42.359643,20
1811.075,45.596019,-122.698093,6.0,42.22304,20
1811.1,45.596022,-122.698097,6.0,42.09031099999999,20
1811.125,45.596025,-122.698101,6.0,41.973084,20
1811.15,45.596028,-122.698105,6.0,41.884921,20
1811.175,45.596031,-122.698109,6.0,41.809353,20
1811.2,45.596035,-122.698113,6.0,41.726035,20
1811.225,45.596038,-122.698117,6.0,41.673719,20
1811.25,45.596041,-122.698121,6.0,41.621402,20
1811.275,45.596044,-122.698124,6.0,41.592338,20
1811.3,45.596047,-122.698128,6.0,41.5904,20
1811.325,45.596051,-122.698131,6.0,41.663121,20
1811.35,45.596054,-122.698135,6.0,41.726014,20
1811.375,45.596058,-122.698138,6.0,41.74566800000001,20
1811.4,45.596061,-122.698142,6.0,41.784977,20
1811.425,45.596065,-122.698145,6.0,41.879317,20
1811.45,45.596068,-122.698148,6.0,41.959899,20
1811.475,45.596072,-122.698151,6.0,41.993311,20
1811.5,45.596074,-122.698154,6.0,40.75916,20
1811.525,45.596078,-122.698157,6.0,40.829916,20
1811.55,45.596081,-122.69816,6.0,40.931135,20
1811.575,45.596085,-122.698163,6.0,40.998942,20
1811.6,45.596089,-122.698165,6.0,41.033337,20
1811.625,45.596092,-122.698168,6.0,41.068714,20
1811.65,45.596096,-122.698171,6.0,41.1434,20
1811.675,45.5961,-122.698173,6.0,41.149296,20
1811.7,45.596103,-122.698176,6.0,41.048539,20
1811.725,45.596107,-122.698178,6.0,41.042726,20
1811.75,45.596111,-122.698181,6.0,41.036913,20
1811.775,45.596115,-122.698183,6.0,41.160735,20
1811.8,45.596118,-122.698186,6.0,41.075479,20
1811.825,45.596122,-122.698188,6.0,41.14132000000001,20
1811.85,45.596126,-122.69819,6.0,41.283813,20
1811.875,45.59613,-122.698192,6.0,41.392894,20
1811.9,45.596134,-122.698195,6.0,41.400756,20
1811.925,45.596138,-122.698196,6.0,41.483303,20
1811.95,45.596141,-122.698199,6.0,41.59435,20
1811.975,45.596145,-122.698201,6.0,41.67788000000001,20
1812.0,45.59615,-122.698203,6.0,41.631504,20
1812.025,45.596154,-122.698205,6.0,41.687519,20
1812.05,45.596158,-122.698206,6.0,41.74255,20
1812.075,45.596162,-122.698208,6.0,41.821167,20
1812.1,45.596166,-122.69821,6.0,41.850649000000004,20
1812.125,45.59617,-122.698212,6.0,41.908628,20
1812.15,45.596174,-122.698213,6.0,41.992159,20
1812.175,45.596178,-122.698215,6.0,42.052104,20
1812.2,45.596182,-122.698216,6.0,42.114015,20
1812.225,45.596186,-122.698218,6.0,42.168064,20
1812.25,45.596191,-122.698219,6.0,42.22211300000001,20
1812.275,45.596195,-122.698221,6.0,42.206612,20
1812.3,45.596199,-122.698222,6.0,42.194986,20
1812.325,45.596203,-122.698223,6.0,42.181423,20
1812.35,45.596207,-122.698224,6.0,42.138794,20
1812.375,45.596211,-122.698225,6.0,42.098104,20
1812.4,45.596215,-122.698226,6.0,42.061289,20
1812.425,45.59622,-122.698227,6.0,42.008004,20
1812.45,45.596224,-122.698228,6.0,41.948906,20
1812.475,45.596228,-122.698229,6.0,41.883026,20
1812.5,45.596233,-122.698231,6.0,43.16092,20
1812.525,45.596237,-122.698232,6.0,43.111511,20
1812.55,45.596242,-122.698233,6.0,43.002034,20
1812.575,45.596246,-122.698234,6.0,42.878025,20
1812.6,45.59625,-122.698234,6.0,42.757891,20
1812.625,45.596254,-122.698235,6.0,42.583504,20
1812.65,45.596259,-122.698236,6.0,42.37327,20
1812.675,45.596263,-122.698237,6.0,42.181443,20
1812.7,45.596267,-122.698237,6.0,41.990586,20
1812.725,45.596271,-122.698238,6.0,41.722222,20
1812.75,45.596275,-122.698239,6.0,41.453859,20
1812.775,45.59628,-122.69824,6.0,41.20681,20
1812.8,45.596284,-122.69824,6.0,41.039204,20
1812.825,45.596288,-122.698241,6.0,40.867723,20
1812.85,45.596292,-122.698242,6.0,40.732088,20
1812.875,45.596296,-122.698242,6.0,40.61583,20
1812.9,45.5963,-122.698243,6.0,40.48891400000001,20
1812.925,45.596304,-122.698244,6.0,40.339716,20
1812.95,45.596308,-122.698244,6.0,40.277711,20
1812.975,45.596312,-122.698245,6.0,40.169203,20
1813.0,45.596317,-122.698246,6.0,41.666897,20
1813.025,45.596321,-122.698246,6.0,41.54192,20
1813.05,45.596325,-122.698247,6.0,41.41597300000001,20
1813.075,45.596329,-122.698247,6.0,41.348156,20
1813.1,45.596334,-122.698248,6.0,41.260962,20
1813.125,45.596338,-122.698249,6.0,41.195082,20
1813.15,45.596342,-122.69825,6.0,41.141797,20
1813.175,45.596346,-122.69825,6.0,41.104982,20
1813.2,45.59635,-122.698251,6.0,41.042977,20
1813.225,45.596354,-122.698252,6.0,40.980004,20
1813.25,45.596357,-122.698253,6.0,40.917031,20
1813.275,45.596361,-122.698253,6.0,40.894748,20
1813.3,45.596365,-122.698254,6.0,40.861808,20
1813.325,45.596369,-122.698255,6.0,40.77170699999999,20
1813.35,45.596373,-122.698256,6.0,40.672888,20
1813.375,45.596377,-122.698257,6.0,40.48203,20
1813.4,45.596381,-122.698258,6.0,40.328957,20
1813.425,45.596385,-122.698259,6.0,40.182665,20
1813.45,45.596389,-122.698261,6.0,39.968555,20
1813.475,45.596393,-122.698262,6.0,39.78448,20
1813.5,45.596396,-122.698263,6.0,39.193360000000006,20
1813.525,45.5964,-122.698264,6.0,39.00444,20
1813.55,45.596403,-122.698265,6.0,38.80777,20
1813.575,45.596407,-122.698267,6.0,38.640164,20
1813.6,45.596411,-122.698268,6.0,38.539407000000004,20
1813.625,45.596415,-122.69827,6.0,38.447368999999995,20
1813.65,45.596418,-122.698271,6.0,38.366957,20
1813.675,45.596422,-122.698273,6.0,38.29042,20
1813.7,45.596426,-122.698274,6.0,38.238104,20
1813.725,45.596429,-122.698276,6.0,38.156723,20
1813.75,45.596433,-122.698278,6.0,38.075342,20
1813.775,45.596437,-122.69828,6.0,37.946489,20
1813.8,45.59644,-122.698282,6.0,37.843794,20
1813.825,45.596444,-122.698284,6.0,37.713003,20
1813.85,45.596447,-122.698286,6.0,37.561867,20
1813.875,45.596451,-122.698288,6.0,37.451422,20
1813.9,45.596454,-122.69829,6.0,37.410731,20
1813.925,45.596457,-122.698293,6.0,37.391355,20
1813.95,45.596461,-122.698295,6.0,37.361321,20
1813.975,45.596464,-122.698298,6.0,37.29641,20
1814.0,45.596467,-122.6983,6.0,37.120159,20
1814.025,45.59647,-122.698302,6.0,37.051373,20
1814.05,45.596473,-122.698305,6.0,37.015526,20
1814.075,45.596477,-122.698308,6.0,36.989368,20
1814.1,45.59648,-122.698311,6.0,37.017866999999995,20
1814.125,45.596483,-122.698314,6.0,37.078795,20
1814.15,45.596486,-122.698317,6.0,37.12793,20
1814.175,45.596489,-122.69832,6.0,37.216374,20
1814.2,45.596492,-122.698323,6.0,37.308749,20
1814.225,45.596495,-122.698326,6.0,37.411934,20
1814.25,45.596498,-122.698329,6.0,37.515118,20
1814.275,45.596501,-122.698332,6.0,37.603562,20
1814.3,45.596504,-122.698336,6.0,37.681196,20
1814.325,45.596506,-122.698339,6.0,37.709695,20
1814.35,45.596509,-122.698343,6.0,37.80796599999999,20
1814.375,45.596512,-122.698347,6.0,37.889531,20
1814.4,45.596515,-122.698351,6.0,37.998612,20
1814.425,45.596517,-122.698354,6.0,38.13226,20
1814.45,45.59652,-122.698358,6.0,38.293425,20
1814.475,45.596523,-122.698362,6.0,38.427073,20
1814.5,45.596525,-122.698366,6.0,37.521093,20
1814.525,45.596528,-122.69837,6.0,37.670465,20
1814.55,45.59653,-122.698374,6.0,37.832612,20
1814.575,45.596533,-122.698378,6.0,37.989845,20
1814.6,45.596535,-122.698382,6.0,38.13037299999999,20
1814.625,45.596538,-122.698386,6.0,38.269918,20
1814.65,45.59654,-122.698391,6.0,38.39177399999999,20
1814.675,45.596542,-122.698395,6.0,38.500855,20
1814.7,45.596545,-122.698399,6.0,38.587333,20
1814.725,45.596547,-122.698404,6.0,38.697397,20
1814.75,45.59655,-122.698409,6.0,38.80746,20
1814.775,45.596552,-122.698413,6.0,39.023657,20
1814.8,45.596554,-122.698418,6.0,39.288006,20
1814.825,45.596556,-122.698422,6.0,39.526804,20
1814.85,45.596559,-122.698427,6.0,39.681090000000005,20
1814.875,45.596561,-122.698432,6.0,39.812773,20
1814.9,45.596563,-122.698437,6.0,39.951335,20
1814.925,45.596565,-122.698441,6.0,40.119378000000005,20
1814.95,45.596567,-122.698446,6.0,40.317886,20
1814.975,45.596569,-122.698451,6.0,40.529169,20
1815.0,45.596572,-122.698457,6.0,40.173684,20
1815.025,45.596574,-122.698462,6.0,40.385949,20
1815.05,45.596576,-122.698467,6.0,40.564802,20
1815.075,45.596578,-122.698472,6.0,40.702382,20
1815.1,45.59658,-122.698477,6.0,40.8832,20
1815.125,45.596582,-122.698482,6.0,41.022745,20
1815.15,45.596584,-122.698487,6.0,41.159342,20
1815.175,45.596586,-122.698492,6.0,41.251717,20
1815.2,45.596588,-122.698498,6.0,41.428604,20
1815.225,45.59659,-122.698503,6.0,41.568149,20
1815.25,45.596592,-122.69851,6.0,41.707694,20
1815.275,45.596594,-122.698516,6.0,41.883599,20
1815.3,45.596596,-122.698521,6.0,42.054591,20
1815.325,45.596598,-122.698526,6.0,42.293389,20
1815.35,45.5966,-122.698532,6.0,42.473225,20
1815.375,45.596601,-122.698538,6.0,42.577393,20
1815.4,45.596603,-122.698543,6.0,42.688439,20
1815.425,45.596605,-122.698549,6.0,42.809312,20
1815.45,45.596606,-122.698555,6.0,42.890876999999996,20
1815.475,45.596608,-122.69856,6.0,43.074644,20
1815.5,45.59661,-122.698569,6.0,44.46543,20
1815.525,45.596612,-122.698575,6.0,44.659023999999995,20
1815.55,45.596613,-122.698581,6.0,44.854584,20
1815.575,45.596615,-122.698587,6.0,45.039333,20
1815.6,45.596616,-122.698593,6.0,45.197549,20
1815.625,45.596617,-122.698599,6.0,45.343973,20
1815.65,45.596619,-122.698605,6.0,45.429469,20
1815.675,45.59662,-122.698612,6.0,45.479587,20
1815.7,45.596621,-122.698618,6.0,45.558204,20
1815.725,45.596622,-122.698624,6.0,45.66532,20
1815.75,45.596624,-122.698631,6.0,45.772435,20
1815.775,45.596625,-122.698638,6.0,46.009268,20
1815.8,45.596626,-122.698644,6.0,46.260842,20
1815.825,45.596627,-122.698651,6.0,46.434782,20
1815.85,45.596628,-122.698657,6.0,46.583171,20
1815.875,45.596629,-122.698664,6.0,46.758093,20
1815.9,45.59663,-122.69867,6.0,46.884863,20
1815.925,45.596631,-122.698677,6.0,47.07747400000001,20
1815.95,45.596632,-122.698683,6.0,47.206209,20
1815.975,45.596633,-122.69869,6.0,47.354598,20
1816.0,45.596634,-122.698698,6.0,47.886218,20
1816.025,45.596635,-122.698705,6.0,47.961887,20
1816.05,45.596636,-122.698712,6.0,48.041487,20
1816.075,45.596637,-122.698719,6.0,48.164325,20
1816.1,45.596637,-122.698726,6.0,48.271441,20
1816.125,45.596638,-122.698733,6.0,48.43063999999999,20
1816.15,45.596638,-122.698739,6.0,48.674352,20
1816.175,45.596639,-122.698746,6.0,48.871877,20
1816.2,45.596639,-122.698753,6.0,49.001595,20
1816.225,45.59664,-122.69876,6.0,48.98028,20
1816.25,45.596641,-122.698769,6.0,48.958966,20
1816.275,45.596641,-122.698776,6.0,48.914401,20
1816.3,45.596641,-122.698783,6.0,48.821394,20
1816.325,45.596642,-122.69879,6.0,48.768109,20
1816.35,45.596642,-122.698797,6.0,48.709011,20
1816.375,45.596642,-122.698804,6.0,48.690603,20
1816.4,45.596642,-122.698811,6.0,48.655726,20
1816.425,45.596642,-122.698818,6.0,48.600503,20
1816.45,45.596643,-122.698825,6.0,48.522997,20
1816.475,45.596643,-122.698832,6.0,48.469712,20
1816.5,45.596643,-122.698842,6.0,50.52431,20
1816.525,45.596643,-122.698849,6.0,50.465212,20
1816.55,45.596643,-122.698856,6.0,50.448742,20
1816.575,45.596643,-122.698864,6.0,50.390613,20
1816.6,45.596643,-122.698871,6.0,50.353797,20
1816.625,45.596643,-122.698878,6.0,50.340234,20
1816.65,45.596642,-122.698885,6.0,50.315045000000005,20
1816.675,45.596642,-122.698892,6.0,50.239477,20
1816.7,45.596642,-122.6989,6.0,50.172628,20
1816.725,45.596642,-122.698907,6.0,50.105779,20
1816.75,45.596641,-122.698915,6.0,50.03893099999999,20
1816.775,45.596641,-122.698922,6.0,49.964332,20
1816.8,45.596641,-122.698929,6.0,49.896514,20
1816.825,45.59664,-122.698936,6.0,49.961373,20
1816.85,45.59664,-122.698943,6.0,49.891618,20
1816.875,45.596639,-122.69895,6.0,50.006595,20
1816.9,45.596638,-122.698957,6.0,50.055731,20
1816.925,45.596638,-122.698965,6.0,50.030541,20
1816.95,45.596637,-122.698972,6.0,49.980163,20
1816.975,45.596636,-122.698979,6.0,49.913314,20
1817.0,45.596636,-122.698986,6.0,50.260477,20
1817.025,45.596635,-122.698993,6.0,50.344007,20
1817.05,45.596634,-122.699001,6.0,50.421641,20
1817.075,45.596634,-122.699008,6.0,50.505172,20
1817.1,45.596633,-122.699015,6.0,50.636855,20
1817.125,45.596632,-122.699022,6.0,50.717437,20
1817.15,45.596631,-122.699029,6.0,50.755763,20
1817.175,45.59663,-122.699036,6.0,50.822587,20
